doc_id,text,source,department,file_type,created_at,label
DOC_14563,Confidential: merger discussion details between stakeholders.,slack,Finance,docx,2024-04-15,Confidential
DOC_14564,Quarterly financial report for Umbrella. Revenue projections attached.,crm,Finance,docx,2023-05-12,Confidential
DOC_14565,Confidential: merger discussion detaIls between stakeholders.,email,Support,pdf,2023-02-22,Confidential
DOC_14566,STrategy document for Orion expansion plan.,upload,IT,email,2023-08-28,Confidential
DOC_14567,Quarterly financial report for Globex. Revenue projections attached.,drive,IT,pdf,2024-08-23,Confidential
DOC_14568,Confidential: merger discussion details betwEen stakeholders.,upload,Legal,email,2024-12-04,Confidential
DOC_14569,Internal Audit findings for finance department.,upload,Finance,xlsx,2023-04-02,Confidential
DOC_14570,Internal Audit findings for finance department.,email,Finance,email,2024-05-20,Confidential
DOC_14571,Quarterly financial report for Globex. Revenue projections attached.,email,Support,pdf,2024-12-31,Confidential
DOC_14572,Internal audit findings for finance department.,drive,Support,txt,2024-08-09,Confidential
DOC_14573,Strategy document for Atlas expanSion plan.,drive,Finance,docx,2023-04-07,Confidential
DOC_14574,Strategy documeNt for Orion expansion plan.,api,Finance,xlsx,2023-03-09,Confidential
DOC_14575,Confidential: merger discussion details Between stakeholders.,slack,HR,email,2023-06-22,Confidential
DOC_14576,Internal audit findings for finance department.,drive,Support,xlsx,2023-05-08,Confidential
DOC_14577,Strategy document for Nimbus expansion plan.,drive,IT,txt,2024-11-10,Confidential
DOC_14578,Strategy document for Orion expansion plan.,drive,Support,txt,2024-02-05,Confidential
DOC_14579,Confidential: merger discussion details between stakeholders.,email,Finance,txt,2023-04-21,Confidential
DOC_14580,Internal audit findings for finance department.,upload,Sales,txt,2023-09-26,Confidential
DOC_14581,Quarterly financial report for Hooli. Revenue projections attached.,email,HR,docx,2023-06-18,Confidential
DOC_14582,Internal audit findings for finance department.,drive,Sales,docx,2023-02-07,Confidential
DOC_14583,Quarterly financial report for UmbrelLa. Revenue projections attached.,upload,Sales,email,2024-02-06,Confidential
DOC_14584,Quarterly financial report for UMbrella. Revenue projections attached.,upload,Legal,email,2024-01-14,Confidential
DOC_14585,Confidential: merger discussion details between stakeholders.,email,Finance,email,2023-01-30,Confidential
DOC_14586,Confidential: merger discussion details between stakeholders.,crm,HR,docx,2023-07-28,Confidential
DOC_14587,Strategy document for Apollo expansion plan.,api,IT,xlsx,2023-09-06,Confidential
DOC_14588,Strategy document for Apollo expansion plan.,slack,Support,txt,2024-04-04,Confidential
DOC_14589,Strategy document for Nimbus expansion plan.,crm,Support,email,2023-04-24,Confidential
DOC_14590,Confidential: merger discussion detaIls between stakeholders.,drive,Legal,txt,2023-05-02,Confidential
DOC_14591,Strategy document for Apollo expansion plan.,slack,Finance,txt,2023-06-22,Confidential
DOC_14592,Strategy document for APollo expansion plan.,slack,Legal,xlsx,2024-07-02,Confidential
DOC_14593,Confidential: merger discussion details between stakeholders.,crm,IT,xlsx,2023-01-19,Confidential
DOC_14594,Internal audit findings for finance department.,api,Support,xlsx,2023-10-26,Confidential
DOC_14595,Quarterly financial report for Hooli. Revenue projections attached.,email,Sales,docx,2024-03-19,Confidential
DOC_14596,Internal audit findings for finance department.,slack,Finance,txt,2023-11-07,Confidential
DOC_14597,Quarterly financial report for Hooli. Revenue projections attached.,email,IT,txt,2024-10-28,Confidential
DOC_14598,Quarterly financial report for Globex. Revenue projections attached.,drive,IT,txt,2023-07-05,Confidential
DOC_14599,StrAtegy document for Apollo expansion plan.,email,IT,pdf,2023-05-15,Confidential
DOC_14600,Internal audit findings for finance department.,slack,Support,docx,2024-06-09,Confidential
DOC_14601,Quarterly financial report for Acme Corp. Revenue projections attached.,crm,HR,docx,2023-06-10,Confidential
DOC_14602,Internal audit findings for finance department.,crm,IT,txt,2023-09-07,Confidential
DOC_14603,Internal audit findings for finance department.,crm,Sales,xlsx,2023-10-30,Confidential
DOC_14604,Quarterly financial report for Acme Corp. Revenue projections attached.,api,IT,pdf,2024-04-21,Confidential
DOC_14605,Confidential: merger Discussion details between stakeholders.,slack,IT,docx,2023-08-08,Confidential
DOC_14606,Quarterly financial report for Initech. Revenue projections attached.,slack,IT,txt,2024-02-23,Confidential
DOC_14607,QuartErly financial report for Globex. Revenue projections attached.,slack,Finance,pdf,2024-06-25,Confidential
DOC_14608,Internal audit findings for finance department.,email,Finance,email,2023-07-28,Confidential
DOC_14609,Internal audit findings for finance department.,api,HR,email,2023-06-07,Confidential
DOC_14610,Confidential: merger discussion details between stakeholders.,api,Support,docx,2024-08-09,Confidential
DOC_14611,Confidential: merger discussion details between stakeholders.,drive,Legal,email,2023-09-30,Confidential
DOC_14612,QuartErly financial report for Hooli. Revenue projections attached.,slack,IT,docx,2024-01-16,Confidential
DOC_14613,Strategy document for Atlas expansion plan.,upload,Support,xlsx,2024-09-06,Confidential
DOC_14614,Quarterly financial report for Umbrella. Revenue projections attached.,drive,Legal,pdf,2023-07-02,Confidential
DOC_14615,Internal audit findings for finance dEpartment.,slack,Sales,email,2024-01-12,Confidential
DOC_14616,Internal audit findings for finance department.,upload,Support,email,2023-09-07,Confidential
DOC_14617,Strategy document for ApOllo expansion plan.,api,Support,txt,2024-12-23,Confidential
DOC_14618,Internal audit findings for finance department.,upload,Support,email,2023-09-03,Confidential
DOC_14619,Quarterly financial report for Hooli. Revenue projections attached.,upload,Finance,pdf,2023-11-19,Confidential
DOC_14620,Strategy document for Apollo expansion plan.,crm,Legal,docx,2024-01-18,Confidential
DOC_14621,Strategy document for Atlas expansion plan.,slack,Support,txt,2023-04-25,Confidential
DOC_14622,Quarterly financial report for Umbrella. Revenue projections attached.,api,Legal,docx,2023-05-14,Confidential
DOC_14623,Internal audit findings for finance dePartment.,crm,Finance,pdf,2023-08-23,Confidential
DOC_14624,Internal audit findings for finance department.,slack,Support,xlsx,2024-12-01,Confidential
DOC_14625,Confidential: merger discussion details between stakeholders.,drive,Finance,xlsx,2023-12-02,Confidential
DOC_14626,Confidential: merger discussion details between stakeholders.,drive,Finance,docx,2023-01-25,Confidential
DOC_14627,Strategy document for Atlas expansion plan.,upload,IT,email,2023-06-02,Confidential
DOC_14628,Confidential: merger discussion details between stakeholders.,api,Support,xlsx,2024-02-18,Confidential
DOC_14629,Internal audit findings for finance department.,upload,Legal,xlsx,2024-06-03,Confidential
DOC_14630,Strategy document for Zenith expansion plan.,email,Support,email,2023-12-25,Confidential
DOC_14631,StrategY document for Orion expansion plan.,drive,Support,pdf,2023-10-31,Confidential
DOC_14632,Internal audit findings for finance department.,email,Legal,xlsx,2023-01-24,Confidential
DOC_14633,Strategy document for Nimbus expansion plan.,slack,Legal,pdf,2023-10-10,Confidential
DOC_14634,Internal audit findings for finance department.,slack,IT,pdf,2024-05-05,Confidential
DOC_14635,Strategy document for Nimbus expansion plan.,drive,HR,xlsx,2024-02-11,Confidential
DOC_14636,Confidential: merger discussion details between stakeholders.,email,Support,email,2024-02-24,Confidential
DOC_14637,Confidential: merger discussion details between stakeholders.,drive,Finance,docx,2024-10-12,Confidential
DOC_14638,Internal audit findings for finance department.,drive,Finance,xlsx,2023-03-27,Confidential
DOC_14639,Internal audit findings for finance department.,email,IT,txt,2023-10-19,Confidential
DOC_14640,Internal audit findings for finance department.,api,Support,txt,2024-10-19,Confidential
DOC_14641,Quarterly financial report for Globex. Revenue projections attached.,email,Legal,xlsx,2023-11-16,Confidential
DOC_14642,Strategy document for Zenith expansion plan.,api,HR,txt,2023-12-12,Confidential
DOC_14643,Strategy document foR Orion expansion plan.,drive,IT,xlsx,2024-05-02,Confidential
DOC_14644,Strategy document for Zenith expansion plan.,upload,Finance,xlsx,2023-11-12,Confidential
DOC_14645,Internal audit findings for finance department.,drive,Sales,txt,2023-12-02,Confidential
DOC_14646,Strategy document fOr Orion expansion plan.,api,Finance,docx,2024-07-03,Confidential
DOC_14647,Internal audit findings for finance department.,api,Finance,txt,2024-10-13,Confidential
DOC_14648,ConFidential: merger discussion details between stakeholders.,slack,Finance,docx,2024-10-18,Confidential
DOC_14649,Confidential: merger discussion details between stakeholders.,slack,HR,email,2024-10-13,Confidential
DOC_14650,Internal audit findings for finance department.,upload,Support,txt,2023-09-16,Confidential
DOC_14651,Confidential: merger discussion details between stakeholders.,email,Support,pdf,2023-03-10,Confidential
DOC_14652,Quarterly financial report for Initech. Revenue projections attached.,api,Legal,docx,2024-09-26,Confidential
DOC_14653,Strategy document for Zenith expansion plan.,api,Support,txt,2023-12-01,Confidential
DOC_14654,Quarterly financial report for Umbrella. Revenue projections attached.,drive,HR,docx,2024-01-18,Confidential
DOC_14655,Strategy document for Zenith expansion plan.,crm,Finance,docx,2023-10-25,Confidential
DOC_14656,Strategy document for Atlas expansion plan.,api,IT,txt,2023-11-30,Confidential
DOC_14657,Internal audit findings for finance department.,email,Legal,pdf,2024-12-30,Confidential
DOC_14658,Internal audit findings for financE department.,drive,IT,email,2023-01-31,Confidential
DOC_14659,Strategy document for Atlas expansion plan.,slack,HR,xlsx,2023-11-16,Confidential
DOC_14660,Confidential: merger discussion detailS between stakeholders.,upload,Legal,pdf,2024-04-21,Confidential
DOC_14661,Strategy document for Apollo expansIon plan.,crm,Finance,txt,2023-04-28,Confidential
DOC_14662,Quarterly financial report for Globex. Revenue projections attached.,email,Support,docx,2023-10-26,Confidential
DOC_14663,Quarterly financial report for Initech. Revenue projections attached.,drive,Finance,txt,2023-04-05,Confidential
DOC_14664,Quarterly financial report for HoolI. Revenue projections attached.,email,Finance,email,2024-12-23,Confidential
DOC_14665,Quarterly financial report for Umbrella. Revenue projecTions attached.,slack,Sales,email,2024-04-26,Confidential
DOC_14666,Confidential: merger discussion details between stakeholders.,drive,Legal,docx,2024-10-09,Confidential
DOC_14667,Confidential: merger discuSsion details between stakeholders.,email,HR,email,2024-12-08,Confidential
DOC_14668,Quarterly financial report for Umbrella. Revenue projections attaChed.,api,Sales,pdf,2024-08-01,Confidential
DOC_14669,Quarterly financial report for Hooli. Revenue projections attached.,api,Legal,docx,2023-07-12,Confidential
DOC_14670,Confidential: merger discussion details between stakeholders.,api,Finance,email,2024-04-21,Confidential
DOC_14671,Confidential: merger discussion details between stakeholders.,api,Sales,pdf,2024-05-09,Confidential
DOC_14672,Confidential: merger discussion details between stakeholDers.,drive,IT,email,2024-04-22,Confidential
DOC_14673,Confidential: merger discussion details between stakeholders.,upload,Finance,xlsx,2024-10-09,Confidential
DOC_14674,Confidential: merger discussion details between stakeholders.,slack,Support,txt,2024-08-30,Confidential
DOC_14675,Quarterly financial report for Initech. Revenue projections Attached.,email,Sales,email,2024-09-01,Confidential
DOC_14676,Quarterly financial report for Hooli. Revenue projections attached.,upload,Sales,xlsx,2024-07-21,Confidential
DOC_14677,Confidential: merger discussion details between stakeHolders.,upload,IT,email,2024-04-21,Confidential
DOC_14678,Internal audit findings for finanCe department.,crm,HR,xlsx,2023-04-16,Confidential
DOC_14679,Strategy document for Zenith expansion plan.,crm,HR,xlsx,2024-09-22,Confidential
DOC_14680,Internal audit findings for finance department.,email,Sales,xlsx,2023-04-19,Confidential
DOC_14681,Internal audit findings for finance department.,api,Legal,xlsx,2024-03-24,Confidential
DOC_14682,Strategy document for Zenith expansion plan.,drive,IT,docx,2023-05-15,Confidential
DOC_14683,Confidential: merger discussion details between stakeholders.,api,IT,xlsx,2023-06-24,Confidential
DOC_14684,Internal audit findings for finance department.,api,Support,email,2024-08-22,Confidential
DOC_14685,Strategy document for Zenith expansion plan.,email,Legal,xlsx,2024-10-01,Confidential
DOC_14686,Internal audit findings for finance department.,email,Legal,pdf,2024-10-11,Confidential
DOC_14687,Strategy document for Atlas expansion plan.,slack,HR,txt,2024-02-10,Confidential
DOC_14688,Strategy document for Zenith expansion plan.,crm,Support,txt,2023-02-16,Confidential
DOC_14689,Internal audit findings for finance department.,slack,Finance,xlsx,2023-04-27,Confidential
DOC_14690,Internal audit findings for finance department.,drive,Finance,pdf,2023-09-14,Confidential
DOC_14691,Internal audit findings for finance department.,crm,Legal,docx,2023-04-03,Confidential
DOC_14692,Confidential: merger discussion details between stakeholders.,email,Sales,xlsx,2024-04-27,Confidential
DOC_14693,Confidential: merger discussion details between stakeholders.,slack,Sales,pdf,2024-11-17,Confidential
